ID,Lat,Long,Location,Date,Year,Month,Day,Season,Time,NightDay,Type,CoyoteNumber,CoyoteYoung,HumanActivity,VulnerableIndividual,DogPresent,Hazing,CoyoteResponse,HumanPerception,Health,Classifier
10140,53.57118967,-113.5523553,11811-134 street,2/16/2021,2021,2,16,Breeding,6:00:00 PM,Night,encounter,One,Unknown,HomeYard,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10141,53.57123427,-113.5520978,11811-134 street,2/11/2021,2021,2,11,Breeding,11:00:00 PM,Night,sighting,One,Unknown,Driving,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10142,53.49013626,-113.565659,142st 53ave,2/15/2021,2021,2,15,Breeding,9:00:00 PM,Night,sighting,Three,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10143,53.46114645,-113.5954852,Heath drive and riverbend road,2/17/2021,2021,2,17,Breeding,12 Noon,Day,sighting,Three,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10144,53.46661388,-113.5905499,Falconer Road - 2 blocks east of Riverbend Road,2/9/2021,2021,2,9,Breeding,1:00:00 PM,Day,sighting,One,Unknown,HomeYard,Dog,OffLeash,Unknown,1,Unknown,Healthy,B Blanchette
10145,53.46525986,-113.6008603,Hegler Cres and heffernan drive,2/17/2021,2021,2,17,Breeding,5:00:00 PM,Day,sighting,One,Unknown,HomeYard,Unknown,Unknown,No,0,Unknown,Unknown,B Blanchette
10146,53.46763575,-113.6014075,Heffernan and Hegler,2/17/2021,2021,2,17,Breeding,5:00:00 PM,Day,sighting,Two,Unknown,HomeYard,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10147,53.46738029,-113.5959573,Henderson st and Hendra cres,2/17/2021,2021,2,17,Breeding,5:00:00 PM,Day,sighting,Two,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,jfarr
10149,53.48774886,-113.5439653,51 Avenue &amp; 122A Street,2/14/2021,2021,2,14,Breeding,3:00:00 PM,Day,Unknown,One,Unknown,Driving,Child,Unknown,No,0,Unknown,Unknown,B Blanchette
10150,53.54483406,-113.5868348,154street and 103 avenue NW,2/17/2021,2021,2,17,Breeding,Evening,Night,sighting,One,Unknown,Unknown,Unknown,Unknown,No,3,Unknown,Unknown,B Blanchette
10151,53.53456586,-113.4667821,on Strathearn Drive near the ravine that leads down to Gallagher Park area.,2/17/2021,2021,2,17,Breeding,8:00:00 PM,Night,sighting,Two,Unknown,Walking,Unknown,Unknown,Yes,3,Concern,Healthy,B Blanchette
10152,53.54252623,-113.5930917,102avenue and 158st,2/17/2021,2021,2,17,Breeding,9:00:00 PM,Night,encounter,One,Unknown,HomeYard,Unknown,Unknown,No,3,Neutral,Unknown,B Blanchette
10153,53.46670328,-113.5976699,Alley between Hegler cres and Henderson st,2/17/2021,2021,2,17,Breeding,Afternoon,Day,sighting,Two,Unknown,HomeYard,Dog,HomeYard,Unknown,Unknown,Unknown,Unknown,B Blanchette
10154,53.58314613,-113.3714177,Hermitage Park /Hermitage Road ,2/16/2021,2021,2,16,Breeding,Afternoon,Day,sighting,More,Yes,Walking,Dog,Unknown,No,Unknown,Unknown,Unknown,B Blanchette
10155,53.51911056,-113.5663288,142 St &amp; 87 Ave,2/17/2021,2021,2,17,Breeding,9:00:00 PM,Night,sighting,Two,Unknown,Driving,Unknown,Unknown,No,Unknown,Unknown,Unknown,B Blanchette
10156,53.52264959,-113.4730485,86 ave 95 st,2/17/2021,2021,2,17,Breeding,Night,Night,sighting,Three,Unknown,Unknown,Unknown,Unknown,Unknown,3,Unknown,Unknown,B Blanchette
10157,53.56416821,-113.437428,Ada Blvd &amp; 66 Street,2/18/2021,2021,2,18,Breeding,8:00:00 AM,Day,sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10158,53.5864489,-113.3721814,Hermitage Park,2/16/2021,2021,2,16,Breeding,2:00:00 PM,Day,sighting,More,Unknown,Walking,Unknown,Unknown,No,3,Unknown,Unknown,B Blanchette
10159,53.48077101,-113.4398098,66 street and Whitemud Dr.,2/17/2021,2021,2,17,Breeding,5:00:00 PM,Day,sighting,Two,Unknown,Walking,Unknown,Unknown,No,3,Unknown,Healthy,B Blanchette
10160,53.53472301,-113.4474402,77 street 95 ave,2/17/2021,2021,2,17,Breeding,Night,Night,sighting,More,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10161,53.46528541,-113.5639746,Omand Dr NW,2/18/2021,2021,2,18,Breeding,6:00:00 AM,Night,sighting,One,Unknown,HomeYard,Unknown,Unknown,No,0,Unknown,Unknown,B Blanchette
10162,53.43365163,-113.6141827,170 and Ambleside Link. ,2/18/2021,2021,2,18,Breeding,Morning,Day,sighting,Two,Unknown,Unknown,Unknown,Unknown,No,Unknown,Positive,Healthy,B Blanchette
10163,53.46868937,-113.5980923,Riverbend Road and Henderson Street,2/18/2021,2021,2,18,Breeding,Night,Night,sighting,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,B Blanchette
10164,53.46794231,-113.597588,Henderson street and Hendra,1/19/2021,2021,1,19,Breeding,10:00:00 AM,Day,sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10165,53.46781458,-113.5969658,Henderson and Hendra,2/11/2021,2021,2,11,Breeding,11:00:00 PM,Night,sighting,Two,Unknown,Walking,Dog,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10166,53.61354857,-113.4633167,79 Street/ 152A Avenue ,2/19/2021,2021,2,19,Breeding,9:00:00 PM,Night,sighting,Two,Unknown,HomeYard,Dog,HomeYard,No,Unknown,Unknown,Healthy,B Blanchette
10167,53.60910581,-113.5030026,traffic circle,2/19/2021,2021,2,19,Breeding,7:00:00 AM,Night,sighting,Two,Unknown,HomeYard,Unknown,Unknown,No,0,Unknown,Unknown,B Blanchette
10168,53.57675634,-113.5032857,122 ave * 106 street,2/19/2021,2021,2,19,Breeding,Evening,Night,sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10169,53.47383934,-113.5246438,Greenfield Park,2/19/2021,2021,2,19,Breeding,10:00:00 PM,Night,sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Healthy,B Blanchette
10170,53.50575956,-113.5399957,Saskatchewan Drive and 119 Street,2/19/2021,2021,2,19,Breeding,NA,Unknown,encounter,One,Unknown,Walking,Dog,Leashed,No,6,Unknown,Unknown,B Blanchette
10171,53.47642205,-113.6688145,Edgemont Road NW and Erker way NW,2/19/2021,2021,2,19,Breeding,1:00:00 PM,Day,sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10172,53.52424509,-113.6416745, 90 ave and 184street,2/19/2021,2021,2,19,Breeding,Night,Night,sighting,Two,Unknown,HomeYard,Unknown,Unknown,Unknown,0,Neutral,Unknown,B Blanchette
10173,53.46815945,-113.5906465,Falconer Road and Forest Lane,2/19/2021,2021,2,19,Breeding,9:00:00 PM,Night,sighting,Two,Unknown,HomeYard,Unknown,Unknown,No,0,Unknown,Healthy,B Blanchette
10174,53.60706442,-113.5108773,SirAuthor Currie way &amp; Ad Astra Blvd,2/20/2021,2021,2,20,Breeding,8:00:00 AM,Day,sighting,Three,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unhealthy,B Blanchette
10175,53.60275178,-113.3943752,2 COYOTES AT THE FRONT OF MY APARTMENT BUILDING,2/20/2021,2021,2,20,Breeding,5:00:00 AM,Night,sighting,Two,Unknown,Walking,Dog,Unknown,Unknown,Unknown,Negative,Unknown,B Blanchette
10176,53.46364363,-113.5597489,Ogilvie Blvd &amp; Osland Drive,2/17/2021,2021,2,17,Breeding,8:00:00 PM,Night,encounter,One,Unknown,Driving,Unknown,Unknown,No,9,Unknown,Unknown,B Blanchette
10178,53.56478457,-113.5094714,109 street and princess Elizabeth avenue,2/21/2021,2021,2,21,Breeding,Morning,Day,sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,3,Unknown,Unknown,B Blanchette
10180,53.51037816,-113.5124544,109st 74 ave,2/15/2021,2021,2,15,Breeding,10:00:00 AM,Day,Unknown,Two,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10181,53.51252322,-113.5972235,On the grass at the top of the Westbound 159th Street entrance to Whitemud Drive.  ,2/21/2021,2021,2,21,Breeding,Morning,Day,sighting,One,Unknown,Driving,Unknown,Unknown,No,Unknown,Unknown,Unknown,B Blanchette
10182,53.46817015,-113.5249505,35avenue and 113,2/21/2021,2021,2,21,Breeding,6:00:00 PM,Night,sighting,One,Unknown,Unknown,Unknown,Unknown,No,3,Unknown,Unknown,B Blanchette
10184,53.42246468,-113.5171861,"James Mowatt Trail, Rutherford Road SW in the pond area",2/22/2021,2021,2,22,Breeding,NA,Unknown,sighting,Two,Yes,Walking,Dog,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10185,53.46817015,-113.5249505,35ave 113st ,2/22/2021,2021,2,22,Breeding,5:00:00 PM,Day,sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,3,Unknown,Unknown,B Blanchette
10186,53.45626604,-113.5741563,Lemieux Court NW,2/21/2021,2021,2,21,Breeding,10:00:00 PM,Night,sighting,Three,Unknown,HomeYard,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10187,53.49451494,-113.5751862,148 Street and 56 Ave,2/22/2021,2021,2,22,Breeding,9:00:00 PM,Night,sighting,One,Unknown,HomeYard,Unknown,Unknown,No,2,Neutral,Unknown,B Blanchette
10189,53.46172677,-113.5934436,Riverbend rd,2/23/2021,2021,2,23,Breeding,10:00:00 PM,Night,sighting,More,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,B Blanchette
10190,53.42097455,-113.6184077,"Keswick Shell, 17203 Hiller Rd",2/22/2021,2021,2,22,Breeding,10:00:00 PM,Night,sighting,Three,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10191,53.51555448,-113.6847316,"Behind 729 Balfour Close, on Lewis Estates Golf course, hole 15",2/23/2021,2021,2,23,Breeding,9:00:00 PM,Night,encounter,One,Unknown,HomeYard,Dog,HomeYard,Yes,4,Unknown,Unknown,B Blanchette
10193,53.43945457,-113.6137253,Windermere road &amp; Whitelaw Lane,2/21/2021,2021,2,21,Breeding,Night,Night,Unknown,Unknown,Unknown,HomeYard,Unknown,Unknown,No,0,Neutral,Unknown,B Blanchette
10194,53.49682537,-113.5286445,60 Ave NW &amp; 115 St NW,2/24/2021,2021,2,24,Breeding,7:00:00 PM,Night,encounter,One,Unknown,Driving,Unknown,Unknown,Unknown,2,Unknown,Unhealthy,B Blanchette
10197,53.41527466,-113.6190133,Kinsella Green,2/25/2021,2021,2,25,Breeding,8:00:00 AM,Day,sighting,Two,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10198,53.60485356,-113.3999414,144 Ave and 36 Street,2/25/2021,2021,2,25,Breeding,8:00:00 AM,Day,encounter,One,Unknown,Walking,Dog,Leashed,No,4,Unknown,Unknown,B Blanchette
10199,53.51413046,-113.5212846,78 Ave / 112 St,2/23/2021,2021,2,23,Breeding,Night,Night,sighting,Three,Unknown,Walking,Unknown,Unknown,Unknown,3,Unknown,Healthy,B Blanchette
10200,53.45824637,-113.6049051,hector road near justice staff center,2/23/2021,2021,2,23,Breeding,7:00:00 PM,Night,sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10201,53.52436215,-113.5048051,Walterdale Hill close to Kinsmen Centre entrance,2/25/2021,2021,2,25,Breeding,8:00:00 PM,Night,sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10202,53.51802185,-113.5547371,135 st &amp; 86 ave,2/25/2021,2021,2,25,Breeding,3:00:00 PM,Day,sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,3,Unknown,Unknown,B Blanchette
10203,53.55203401,-113.4772534,Towne Centre Blvd and Terwillegar Drive,1/27/2021,2021,1,27,Breeding,Night,Night,sighting,Two,Unknown,HomeYard,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10205,53.45621293,-113.4694992,91 St and 23 Ave ,2/26/2021,2021,2,26,Breeding,10:00:00 PM,Night,sighting,Two,Unknown,HomeYard,Dog,HomeYard,Unknown,3,Negative,Unknown,B Blanchette
10206,53.60377554,-113.4031939,144 Avenue and 36 Street (north of Clareview Rec centre),2/25/2021,2021,2,25,Breeding,10:00:00 AM,Day,sighting,Two,Unknown,Walking,Multiple,Unknown,Unknown,3,Negative,Unknown,B Blanchette
10207,53.60902942,-113.5060925,traffic circle  Griesbach rd NW,2/26/2021,2021,2,26,Breeding,9:00:00 AM,Day,sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unhealthy,B Blanchette
10208,53.51769485,-113.6470017,84 Avenue NW and 188 St NW,2/26/2021,2021,2,26,Breeding,3:00:00 PM,Day,sighting,One,Unknown,Walking,Unknown,Unknown,No,3,Unknown,Unhealthy,B Blanchette
10209,53.49905854,-113.4693302,62 AVE 92 ST NW,2/26/2021,2021,2,26,Breeding,8:00:00 PM,Night,sighting,Three,Unknown,Driving,Unknown,Unknown,No,3,Unknown,Healthy,B Blanchette
10210,53.50857981,-113.3515866,8 ST NW 76 AVE NW,2/24/2021,2021,2,24,Breeding,7:00:00 AM,Night,sighting,Two,Unknown,Walking,Unknown,Unknown,Unknown,3,Unknown,Healthy,B Blanchette
10211,53.41394091,-113.4746195,residential pathway to summerside lake,2/27/2021,2021,2,27,Breeding,2:00:00 PM,Day,sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10212,53.60594212,-113.5153515,113 st.      Astra Blvd.,2/27/2021,2021,2,27,Breeding,8:00:00 AM,Day,sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unhealthy,B Blanchette
10214,53.52746178,-113.4842915,Tamarack Gate NW and 17 Street,2/27/2021,2021,2,27,Breeding,Dawn,Night,sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10219,53.46577082,-113.6016221,Heffernan drive and Hegler Cres ,2/27/2021,2021,2,27,Breeding,5:00:00 PM,Day,sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10220,53.61436805,-113.5470897,13107 153 ave behind oxford townhomes,2/27/2021,2021,2,27,Breeding,10:00:00 PM,Night,sighting,Two,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10221,53.50638862,-113.4580703,71 avenue and 85 street,2/27/2021,2021,2,27,Breeding,10:00:00 PM,Night,sighting,Three,Unknown,HomeYard,Multiple,HomeYard,No,0,Neutral,Unknown,B Blanchette
10222,53.40372143,-113.6203332,17138 6b avenue Southwest Edmonton (Windermere),2/28/2021,2021,2,28,Breeding,NA,Unknown,sighting,Two,Unknown,HomeYard,Unknown,Unknown,Yes,3,Unknown,Unknown,B Blanchette
10223,53.47987084,-113.4522299,76 st 42 ave,3/1/2021,2021,3,1,Breeding,7:00:00 AM,Night,sighting,Two,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10224,53.46826657,-113.5974152,Henderson Street,3/1/2021,2021,3,1,Breeding,6:00:00 AM,Night,sighting,Two,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10225,53.50227545,-113.5842414,n/a,3/1/2021,2021,3,1,Breeding,9:00:00 AM,Day,sighting,One,Unknown,Walking,Unknown,Unknown,No,3,Unknown,Unknown,B Blanchette
10226,53.52242418,-113.6757506,"Suder Greens Drive, 88 Ave",3/1/2021,2021,3,1,Breeding,12 Noon,Day,sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3,Unknown,Unknown,B Blanchette
10227,53.60664913,-113.4002834,144 Ave and 36 street (close to train tracks),2/26/2021,2021,2,26,Breeding,10:00:00 AM,Day,sighting,Three,Unknown,Walking,Dog,Unknown,Yes,3,Unknown,Unknown,B Blanchette
10228,53.44667604,-113.4065879,46 Street 17 Avenue,3/1/2021,2021,3,1,Breeding,2:00:00 PM,Day,sighting,One,Unknown,HomeYard,Child,Unknown,No,0,Neutral,Unhealthy,B Blanchette
10229,53.53287298,-113.65212,97th and 190th,3/1/2021,2021,3,1,Breeding,11:00:00 AM,Day,sighting,One,Unknown,Unknown,Unknown,Unknown,No,3,Neutral,Unknown,B Blanchette
10230,53.51918282,-113.6715741,945 Picard drive,3/1/2021,2021,3,1,Breeding,4:00:00 PM,Day,encounter,One,Unknown,HomeYard,Dog,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10231,53.56945672,-113.476717,118 ave and 88 street,3/2/2021,2021,3,2,Breeding,5:00:00 AM,Night,sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10232,53.52887121,-113.4700651,93 Avenue NW and 92 Street NW,3/2/2021,2021,3,2,Breeding,5:00:00 AM,Night,sighting,Two,Unknown,Unknown,Dog,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10233,53.41622084,-113.5240996,Rutherford Rd and 16 ave,3/2/2021,2021,3,2,Breeding,Night,Night,sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10234,53.41645151,-113.5311415,121st and 17ave SW,3/2/2021,2021,3,2,Breeding,8:00:00 AM,Day,sighting,Two,Unknown,Walking,Unknown,Unknown,Unknown,3,Negative,Unknown,B Blanchette
10235,53.49229374,-113.6513181,Ormsby Road East,2/28/2021,2021,2,28,Breeding,Morning,Day,sighting,One,Unknown,HomeYard,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10236,53.43846735,-113.6397023,RiverRidge Golf course,2/28/2021,2021,2,28,Breeding,NA,Unknown,sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unhealthy,B Blanchette
10237,53.51982409,-113.6734571,945 Picard Drive,3/2/2021,2021,3,2,Breeding,7:00:00 AM,Night,encounter,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10239,53.53096712,-113.6814666,Webber Green Drive and 96Ave,3/2/2021,2021,3,2,Breeding,6:00:00 AM,Night,sighting,One,Unknown,Unknown,Child,Unknown,Unknown,3,Negative,Unknown,B Blanchette
10240,53.4630801,-113.494214,31 avenue and Calgary Trail,3/3/2021,2021,3,3,Breeding,8:00:00 AM,Day,sighting,Two,Unknown,Walking,Unknown,Unknown,Unknown,3,Unknown,Healthy,B Blanchette
10241,53.42955469,-113.6181856,Washburn dr and 173 street SW,3/2/2021,2021,3,2,Breeding,Evening,Night,encounter,One,Unknown,Walking,Dog,Unknown,No,3,Unknown,Unknown,B Blanchette
10242,53.47776003,-113.4562789,"42 ave , Millburn rd west",3/3/2021,2021,3,3,Breeding,7:00:00 AM,Night,sighting,Two,Unknown,Walking,Child,Unknown,Unknown,6,Unknown,Unknown,B Blanchette
10243,53.50483934,-113.5217401,68 Avenue and 112A Street,3/2/2021,2021,3,2,Breeding,NA,Unknown,sighting,One,Unknown,Walking,Dog,Unknown,No,4,Unknown,Unknown,B Blanchette
10244,53.50197823,-113.5184119,111A St. and 65 Avenue ,2/12/2021,2021,2,12,Breeding,Afternoon,Day,encounter,One,Unknown,HomeYard,Unknown,Unknown,Yes,1,Unknown,Unknown,B Blanchette
10245,53.54615383,-113.5048281,104 ave 107 street ,3/3/2021,2021,3,3,Breeding,11:00:00 AM,Day,sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10246,53.54461651,-113.504761,103 Avenue 107 Street,3/3/2021,2021,3,3,Breeding,10:00:00 AM,Day,sighting,One,Unknown,Driving,Unknown,Unknown,No,Unknown,Unknown,Healthy,B Blanchette
10247,53.45100412,-113.3978687,20 ave and 36 street,3/3/2021,2021,3,3,Breeding,Afternoon,Day,sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,B Blanchette
10248,53.46800568,-113.5251115,113 St 35 AVe,3/3/2021,2021,3,3,Breeding,3:00:00 PM,Day,sighting,Two,Yes,Unknown,Unknown,Unknown,No,0,Unknown,Unknown,E Torwalt
10249,53.48439095,-113.548965,Lansdowne Drive &amp; 47 Avenue,3/2/2021,2021,3,2,Breeding,5:00:00 PM,Day,sighting,One,Unknown,Walking,Dog,Unknown,Unknown,1,Unknown,Unknown,E Torwalt
10250,53.48551454,-113.5492225,49 Avenue &amp; Lansdowne Drive,2/12/2021,2021,2,12,Breeding,10:00:00 AM,Day,sighting,One,Unknown,Unknown,Unknown,Unknown,No,0,Unknown,Unknown,E Torwalt
10251,53.49085118,-113.554544,south east corner of UofA Farm West 240,3/1/2021,2021,3,1,Breeding,11:00:00 AM,Day,sighting,One,Unknown,Walking,Unknown,Unknown,Unknown,1,Unknown,Unknown,E Torwalt
10252,53.53918688,-113.4991502,104st 100ave,3/3/2021,2021,3,3,Breeding,11:00:00 AM,Day,encounter,One,Unknown,Walking,Child,Unknown,Unknown,3,Unknown,Unknown,E Torwalt
10254,53.461645,-113.498581,In open corridor along power lines between 106 Street and Calgary Trail,3/3/2021,2021,3,3,Breeding,3:00:00 PM,Day,sighting,Two,Unknown,Walking,Unknown,Unknown,No,3,Unknown,Unknown,E Torwalt 
10255,53.50648264,-113.542064,Saskatchewan Drive and 119th street,2/18/2021,2021,2,18,Breeding,Morning,Day,sighting,One,Unknown,Walking,Dog,Unknown,No,3,Neutral,Unknown,E Torwalt 
10256,53.50120899,-113.5361178,118 Street and Saville Sports Centre,2/16/2021,2021,2,16,Breeding,Afternoon,Day,sighting,One,Unknown,Unknown,Unknown,Unknown,No,0,Unknown,Unknown,E Torwalt 
10257,53.576756,-113.471164,85 St. and 122 Ave. NW,3/4/2021,2021,3,4,Breeding,7:00:00 AM,Night,encounter,One,Unknown,OutdoorAct,Unknown,Unknown,Unknown,4,Unknown,Unknown,E Torwalt 
10258,53.470726,-113.446545,440 Milborn Road - Lee Ridge School,3/4/2021,2021,3,4,Breeding,8:00:00 AM,Day,sighting,One,Unknown,OutdoorAct,Child,Unknown,Unknown,Unknown,Negative,Unknown,E Torwalt 
10259,53.450084,-113.451648,Knottwood Rd and 78 street,3/4/2021,2021,3,4,Breeding,2:00:00 PM,Day,sighting,One,Unknown,Unknown,Child,Unknown,Unknown,Unknown,Unknown,Unknown,E Torwalt 
10260,53.59939226,-113.5040426,137 Ave  and 108 st,3/5/2021,2021,3,5,Breeding,Evening,Night,sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unhealthy,E Torwalt 
10261,53.568038,-113.424253,"53 street, 112 Ave",3/5/2021,2021,3,5,Breeding,Morning,Day,sighting,One,Unknown,Unknown,Child,Unknown,Unknown,Unknown,Unknown,Unknown,E Torwalt 
10262,53.41024509,-113.5479779,127 street &amp; 15 Ave. SW,3/5/2021,2021,3,5,Breeding,2:00:00 PM,Day,encounter,More,Unknown,Walking,Multiple,Unknown,Unknown,3,Negative,Unknown,E Torwalt 
10263,53.488133,-113.564732,51 Ave &amp; 142 St,3/5/2021,2021,3,5,Breeding,4:00:00 PM,Day,sighting,One,Unknown,HomeYard,Unknown,Unknown,No,0,Unknown,Unknown,E Torwalt 
10264,53.60822738,-113.5067363,Griesbach Rd &amp; Sir Arthur Currie Way,3/5/2021,2021,3,5,Breeding,2:00:00 PM,Day,sighting,One,Unknown,Unknown,Unknown,Unknown,No,0,Unknown,Unknown,E Torwalt 
10265,53.61349534,-113.3794708,Victoria trail and 151 Ave,3/5/2021,2021,3,5,Breeding,9:00:00 PM,Night,sighting,Two,Unknown,Driving,Unknown,Unknown,Unknown,3,Unknown,Unknown,E Torwalt 
10266,53.422548,-113.531079,121 Street SW &amp; Rutherford Road,3/4/2021,2021,3,4,Breeding,2:00:00 PM,Day,sighting,One,Unknown,HomeYard,Unknown,Unknown,No,0,Unknown,Healthy,E Torwalt 
10267,53.51509682,-113.5825777,82 ave and 152 st,3/6/2021,2021,3,6,Breeding,3:00:00 PM,Day,sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,E Torwalt 
10268,53.53262116,-113.453878,95 Ave &amp; 81 St,3/6/2021,2021,3,6,Breeding,9:00:00 PM,Night,sighting,More,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Healthy,E Torwalt 
10269,53.41791877,-113.4791654,Summerside Gate &amp; 91 st,3/7/2021,2021,3,7,Breeding,12 Midnight,Night,sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,E Torwalt 
10270,53.510376,-113.526386,74th Ave NW and 114 St,3/7/2021,2021,3,7,Breeding,Morning,Day,sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,E Torwalt 
